#Año	Mes	CentMaq	Fuente	Region	EnGenerada-GWh
2012	9	5	5	108	7.5
2012	9	9	4	107	4
2012	9	18	5	104	0
2012	9	19	5	107	3.5
2012	9	21	5	102	0.7
2012	9	23	5	104	5.8
2012	9	24	5	102	3.5
2012	9	25	5	102	0.2
2012	9	26	5	103	3.6
2012	9	31	5	103	2.2
2012	9	33	5	104	2
2012	9	38	5	104	2.4
2012	9	40	4	108	2.3
2012	9	42	1	101	0.3
2012	9	42	1	101	0.6
2012	9	46	5	107	5.1
2012	9	47	5	104	1.1
2012	9	49	5	102	3.5
2012	9	56	6	104	0.3
2012	9	57	6	104	0.5
2012	9	58	6	104	0
2012	9	60	3	107	1.1
2012	9	66	1	104	1
2012	9	66	1	104	0
2012	9	71	5	107	7.6
2012	9	72	5	102	0
2012	9	75	5	107	1.2
2012	9	78	5	102	1.5
2012	9	82	4	101	0
2012	9	84	3	101	0
2012	9	85	5	104	10.3
2012	9	87	1	101	0
2012	9	87	1	101	0
2012	9	96	5	102	2.5
2012	9	97	1	101	0
2012	9	97	1	101	0
2012	9	102	3	106	6.8
2012	9	103	5	107	2.3
2012	9	104	5	104	4.8
2012	9	105	4	108	14.4
2012	9	106	4	108	8.8
2012	9	108	5	102	2.9
2012	9	110	5	107	11.6
2012	9	111	5	103	2.9
2012	9	112	5	107	1.9
2012	9	113	5	104	0.2
2012	9	115	5	103	1.2
2012	9	116	1	104	0
2012	9	118	5	105	0
2012	9	119	5	104	0
2012	9	122	6	104	0.2
2012	9	123	2	101	2.8
2012	9	124	5	104	1.9
2012	9	126	1	105	0
2012	9	129	5	102	4.2
2012	9	130	3	107	12.1
2012	9	135	1	105	0
2012	9	140	5	107	6.6
2012	9	144	5	104	13.6
2012	10	2	1	105	0
2012	10	2	1	105	0.1
2012	10	5	5	108	8.8
2012	10	9	4	107	5.9
2012	10	18	5	104	0
2012	10	19	5	107	4
2012	10	21	5	102	1
2012	10	23	5	104	6.9
2012	10	24	5	102	4
2012	10	25	5	102	0.2
2012	10	26	5	103	3.5
2012	10	31	5	103	3.1
2012	10	33	5	104	2.5
2012	10	38	5	104	2.8
2012	10	40	4	108	2.1
2012	10	42	1	101	0
2012	10	42	1	101	0
2012	10	46	5	107	5.4
2012	10	47	5	104	3.8
2012	10	49	5	102	4
2012	10	56	6	104	0.3
2012	10	57	6	104	0.5
2012	10	58	6	104	0
2012	10	60	3	107	0
2012	10	66	1	104	0
2012	10	66	1	104	0
2012	10	71	5	107	8.7
2012	10	72	5	102	0
2012	10	75	5	107	1.2
2012	10	78	5	102	2.2
2012	10	82	4	101	0
2012	10	84	3	101	0
2012	10	85	5	104	8.1
2012	10	87	1	101	0
2012	10	87	1	101	0
2012	10	96	5	102	3.1
2012	10	97	1	101	0
2012	10	97	1	101	0
2012	10	102	3	106	7.3
2012	10	103	5	107	2.1
2012	10	104	5	104	7.1
2012	10	105	4	108	11.2
2012	10	106	4	108	6.8
2012	10	108	5	102	3.4
2012	10	110	5	107	11.4
2012	10	111	5	103	2.9
2012	10	112	5	107	1.8
2012	10	113	5	104	0.2
2012	10	115	5	103	1.3
2012	10	116	1	104	0.1
2012	10	116	1	104	0.1
2012	10	118	5	105	0
2012	10	119	5	104	0
2012	10	122	6	104	0.2
2012	10	123	2	101	3.5
2012	10	124	5	104	2.2
2012	10	125	2	101	3.4
2012	10	126	1	105	0
2012	10	129	5	102	8
2012	10	130	3	107	11.7
2012	10	135	1	105	0
2012	10	140	5	107	6.6
2012	10	144	5	104	18.9
2012	11	2	1	105	0
2012	11	2	1	105	0
2012	11	5	5	108	10.9
2012	11	9	4	107	4.4
2012	11	18	5	104	0
2012	11	19	5	107	3.9
2012	11	21	5	102	1.1
2012	11	23	5	104	6.9
2012	11	24	5	102	3.7
2012	11	25	5	102	0.3
2012	11	26	5	103	3.2
2012	11	31	5	103	3.4
2012	11	33	5	104	2.8
2012	11	38	5	104	3
2012	11	40	4	108	2.3
2012	11	42	1	101	0
2012	11	42	1	101	0
2012	11	46	5	107	5.3
2012	11	47	5	104	4.4
2012	11	49	5	102	4.7
2012	11	56	6	104	0.3
2012	11	57	6	104	0.5
2012	11	58	6	104	0
2012	11	60	3	107	0
2012	11	66	1	104	0
2012	11	66	1	104	0
2012	11	71	5	107	8.5
2012	11	72	5	102	0
2012	11	75	5	107	1
2012	11	78	5	102	0.8
2012	11	82	4	101	0
2012	11	84	3	101	0.1
2012	11	85	5	104	14.1
2012	11	87	1	101	0
2012	11	87	1	101	0
2012	11	96	5	102	3
2012	11	97	1	101	0
2012	11	97	1	101	0
2012	11	102	3	106	6.4
2012	11	103	5	107	3.8
2012	11	104	5	104	8.5
2012	11	105	4	108	15.4
2012	11	106	4	108	9.6
2012	11	108	5	102	3.6
2012	11	110	5	107	10.6
2012	11	111	5	103	3.3
2012	11	112	5	107	1.6
2012	11	113	5	104	0.2
2012	11	115	5	103	1.1
2012	11	116	1	104	0
2012	11	116	1	104	0
2012	11	118	5	105	0
2012	11	119	5	104	0
2012	11	122	6	104	0.2
2012	11	123	2	101	3.2
2012	11	124	5	104	2.4
2012	11	125	2	101	4.2
2012	11	126	1	105	0
2012	11	129	5	102	5
2012	11	130	3	107	10.6
2012	11	135	1	105	0
2012	11	140	5	107	6
2012	11	144	5	104	25.1
2012	12	2	1	105	0
2012	12	2	1	105	0
2012	12	5	5	108	11.5
2012	12	9	4	107	4.4
2012	12	18	5	104	0
2012	12	19	5	107	3.5
2012	12	21	5	102	1.1
2012	12	23	5	104	7.5
2012	12	24	5	102	5.2
2012	12	25	5	102	0.3
2012	12	26	5	103	3
2012	12	31	5	103	3.3
2012	12	33	5	104	3.4
2012	12	38	5	104	3.1
2012	12	40	4	108	2.7
2012	12	42	1	101	0
2012	12	42	1	101	0
2012	12	46	5	107	6.5
2012	12	47	5	104	5.4
2012	12	49	5	102	5.2
2012	12	56	6	104	0.4
2012	12	57	6	104	0.6
2012	12	58	6	104	0
2012	12	60	3	107	0
2012	12	66	1	104	0
2012	12	66	1	104	0
2012	12	71	5	107	7.2
2012	12	72	5	102	0
2012	12	75	5	107	1
2012	12	78	5	102	2.7
2012	12	82	4	101	0
2012	12	84	3	101	0
2012	12	85	5	104	13.6
2012	12	87	1	101	0
2012	12	87	1	101	0
2012	12	96	5	102	3.7
2012	12	97	1	101	0
2012	12	97	1	101	0
2012	12	102	3	106	6
2012	12	103	5	107	4.7
2012	12	104	5	104	10.5
2012	12	105	4	108	18.7
2012	12	106	4	108	11.2
2012	12	108	5	102	5.3
2012	12	110	5	107	11
2012	12	111	5	103	2.6
2012	12	112	5	107	1.6
2012	12	113	5	104	0.2
2012	12	115	5	103	3.2
2012	12	116	1	104	0
2012	12	116	1	104	0
2012	12	118	5	105	0
2012	12	119	5	104	0
2012	12	122	6	104	0.2
2012	12	123	2	101	3.4
2012	12	124	5	104	2.4
2012	12	125	2	101	4.6
2012	12	126	1	105	0
2012	12	129	5	102	10
2012	12	130	3	107	1.9
2012	12	135	1	105	0
2012	12	140	5	107	5.4
2012	12	144	5	104	28.3
2013	1	2	1	105	0
2013	1	2	1	105	0
2013	1	5	5	108	11.3
2013	1	9	4	107	3.9
2013	1	18	5	104	0
2013	1	19	5	107	2.1
2013	1	21	5	102	1
2013	1	23	5	104	9.3
2013	1	24	5	102	4.5
2013	1	25	5	102	0.3
2013	1	26	5	103	2.4
2013	1	31	5	103	3.2
2013	1	33	5	104	3.2
2013	1	38	5	104	1.2
2013	1	40	4	108	2.1
2013	1	42	1	101	0
2013	1	42	1	101	0
2013	1	46	5	107	2.4
2013	1	47	5	104	4.9
2013	1	49	5	102	5
2013	1	56	6	104	0.3
2013	1	57	6	104	0.5
2013	1	58	6	104	0
2013	1	60	3	107	0
2013	1	66	1	104	0
2013	1	66	1	104	0
2013	1	71	5	107	5
2013	1	72	5	102	0
2013	1	75	5	107	0.8
2013	1	78	5	102	2.3
2013	1	82	4	101	0
2013	1	84	3	101	0
2013	1	85	5	104	8.8
2013	1	87	1	101	0
2013	1	87	1	101	0
2013	1	96	5	102	2.4
2013	1	97	1	101	0
2013	1	97	1	101	0
2013	1	102	3	106	6.4
2013	1	103	5	107	7.1
2013	1	104	5	104	10.2
2013	1	105	4	108	14.3
2013	1	106	4	108	8.9
2013	1	108	5	102	3.8
2013	1	110	5	107	11.1
2013	1	111	5	103	1.1
2013	1	112	5	107	1.9
2013	1	113	5	104	0.1
2013	1	115	5	103	4.3
2013	1	116	1	104	0
2013	1	116	1	104	0
2013	1	116	1	104	0.1
2013	1	118	5	105	0
2013	1	119	5	104	0
2013	1	122	6	104	0.2
2013	1	123	2	101	2.9
2013	1	124	5	104	2.2
2013	1	125	2	101	5
2013	1	126	1	105	0
2013	1	129	5	102	5.4
2013	1	130	3	107	0
2013	1	135	1	105	0
2013	1	140	5	107	3.8
2013	1	144	5	104	20.5
2013	2	2	1	105	0
2013	2	2	1	105	0
2013	2	5	5	108	9.2
2013	2	9	4	107	3.7
2013	2	18	5	104	0
2013	2	19	5	107	3
2013	2	21	5	102	0.8
2013	2	23	5	104	5.9
2013	2	24	5	102	5.7
2013	2	25	5	102	0.3
2013	2	26	5	103	2.4
2013	2	31	5	103	3.1
2013	2	33	5	104	2.5
2013	2	38	5	104	1.6
2013	2	40	4	108	1.5
2013	2	42	1	101	0
2013	2	42	1	101	0
2013	2	46	5	107	2.7
2013	2	47	5	104	4
2013	2	49	5	102	5.1
2013	2	56	6	104	0.3
2013	2	57	6	104	0.5
2013	2	58	6	104	0
2013	2	60	3	107	0
2013	2	66	1	104	0
2013	2	66	1	104	0
2013	2	71	5	107	6.1
2013	2	72	5	102	0
2013	2	75	5	107	0.3
2013	2	78	5	102	1
2013	2	82	4	101	0
2013	2	84	3	101	0
2013	2	85	5	104	6.1
2013	2	87	1	101	0
2013	2	87	1	101	0
2013	2	96	5	102	3.8
2013	2	97	1	101	0
2013	2	97	1	101	0
2013	2	102	3	106	5.9
2013	2	103	5	107	5.7
2013	2	104	5	104	9.9
2013	2	105	4	108	13.3
2013	2	106	4	108	8.3
2013	2	108	5	102	4.8
2013	2	110	5	107	10
2013	2	111	5	103	1.8
2013	2	112	5	107	3.7
2013	2	113	5	104	0.2
2013	2	115	5	103	2.8
2013	2	116	1	104	0
2013	2	116	1	104	0
2013	2	116	1	104	1.4
2013	2	118	5	105	0
2013	2	119	5	104	0
2013	2	122	6	104	0.2
2013	2	123	2	101	2.6
2013	2	124	5	104	2.3
2013	2	125	2	101	5
2013	2	126	1	105	0
2013	2	129	5	102	4.1
2013	2	130	3	107	0
2013	2	135	1	105	0
2013	2	140	5	107	4.7
2013	2	144	5	104	24
2013	3	2	1	105	0
2013	3	2	1	105	0
2013	3	5	5	108	9.1
2013	3	9	4	107	4.3
2013	3	18	5	104	0
2013	3	19	5	107	0.8
2013	3	21	5	102	0.9
2013	3	23	5	104	4
2013	3	24	5	102	6
2013	3	25	5	102	0.1
2013	3	26	5	103	2.1
2013	3	28	6	104	0
2013	3	31	5	103	3.2
2013	3	33	5	104	2.3
2013	3	38	5	104	1.9
2013	3	40	4	108	1.7
2013	3	42	1	101	0
2013	3	42	1	101	0
2013	3	46	5	107	0.6
2013	3	47	5	104	3.7
2013	3	49	5	102	5.5
2013	3	56	6	104	0.3
2013	3	57	6	104	0.5
2013	3	58	6	104	0
2013	3	60	3	107	0
2013	3	66	1	104	0
2013	3	66	1	104	0
2013	3	71	5	107	4.4
2013	3	72	5	102	0
2013	3	75	5	107	0.7
2013	3	78	5	102	2.2
2013	3	82	4	101	0
2013	3	84	3	101	0
2013	3	85	5	104	6.7
2013	3	87	1	101	0
2013	3	87	1	101	0
2013	3	96	5	102	3.7
2013	3	97	1	101	0
2013	3	97	1	101	0
2013	3	102	3	106	6.3
2013	3	103	5	107	8.9
2013	3	104	5	104	6.3
2013	3	105	4	108	15.5
2013	3	106	4	108	9.6
2013	3	108	5	102	6.6
2013	3	110	5	107	11.5
2013	3	111	5	103	2.4
2013	3	112	5	107	3.7
2013	3	113	5	104	0.2
2013	3	115	5	103	2.2
2013	3	116	1	104	0
2013	3	116	1	104	0
2013	3	116	1	104	0.1
2013	3	118	5	105	0
2013	3	119	5	104	0
2013	3	122	6	104	0.2
2013	3	123	2	101	3
2013	3	124	5	104	2.1
2013	3	125	2	101	6
2013	3	126	1	105	0
2013	3	129	5	102	4.5
2013	3	130	3	107	0
2013	3	135	1	105	0
2013	3	140	5	107	4.2
2013	3	144	5	104	11.9
2013	4	2	1	105	0
2013	4	2	1	105	0
2013	4	5	5	108	6.6
2013	4	9	4	107	2.8
2013	4	18	5	104	0
2013	4	19	5	107	0
2013	4	21	5	102	0.4
2013	4	23	5	104	8.2
2013	4	24	5	102	7
2013	4	25	5	102	0.1
2013	4	26	5	103	1.5
2013	4	28	6	104	0.2
2013	4	31	5	103	2.6
2013	4	33	5	104	1.1
2013	4	38	5	104	1.1
2013	4	40	4	108	2
2013	4	42	1	101	0
2013	4	42	1	101	0
2013	4	46	5	107	0
2013	4	47	5	104	1.8
2013	4	49	5	102	5.5
2013	4	56	6	104	0.3
2013	4	57	6	104	0.5
2013	4	58	6	104	0
2013	4	60	3	107	0
2013	4	66	1	104	0
2013	4	66	1	104	0
2013	4	71	5	107	4.2
2013	4	72	5	102	0
2013	4	75	5	107	0.8
2013	4	78	5	102	3.1
2013	4	82	4	101	0
2013	4	84	3	101	0
2013	4	85	5	104	3.4
2013	4	87	1	101	0
2013	4	87	1	101	0
2013	4	96	5	102	4.1
2013	4	97	1	101	0
2013	4	97	1	101	0
2013	4	102	3	106	6.7
2013	4	103	5	107	5.7
2013	4	104	5	104	5
2013	4	105	4	108	10.3
2013	4	106	4	108	6.5
2013	4	108	5	102	7
2013	4	110	5	107	8.1
2013	4	111	5	103	2.4
2013	4	112	5	107	2.8
2013	4	113	5	104	0.1
2013	4	115	5	103	1.9
2013	4	116	1	104	0
2013	4	116	1	104	0
2013	4	116	1	104	0
2013	4	118	5	105	0
2013	4	119	5	104	0
2013	4	122	6	104	0.2
2013	4	123	2	101	3.1
2013	4	124	5	104	1.6
2013	4	125	2	101	5.3
2013	4	126	1	105	0
2013	4	129	5	102	6.6
2013	4	130	3	107	0
2013	4	135	1	105	0
2013	4	140	5	107	3.1
2013	4	144	5	104	9.8
2013	5	2	1	105	0
2013	5	2	1	105	0
2013	5	5	5	108	5.9
2013	5	9	4	107	2.7
2013	5	18	5	104	0
2013	5	19	5	107	0.2
2013	5	21	5	102	0.6
2013	5	23	5	104	1.8
2013	5	24	5	102	5.2
2013	5	25	5	102	0.1
2013	5	26	5	103	1.7
2013	5	28	6	104	0.3
2013	5	31	5	103	0
2013	5	33	5	104	1.2
2013	5	38	5	104	1.5
2013	5	40	4	108	2.2
2013	5	42	1	101	0
2013	5	42	1	101	0
2013	5	46	5	107	0.5
2013	5	47	5	104	2
2013	5	49	5	102	5.6
2013	5	56	6	104	0.3
2013	5	57	6	104	0.5
2013	5	58	6	104	0
2013	5	60	3	107	0
2013	5	66	1	104	0.2
2013	5	66	1	104	0
2013	5	67	5	104	0.1
2013	5	71	5	107	3.3
2013	5	72	5	102	0.9
2013	5	75	5	107	0.7
2013	5	78	5	102	3.7
2013	5	82	4	101	0
2013	5	84	3	101	0
2013	5	85	5	104	0
2013	5	87	1	101	0
2013	5	87	1	101	0
2013	5	96	5	102	4.1
2013	5	97	1	101	0
2013	5	97	1	101	0
2013	5	102	3	106	5.9
2013	5	103	5	107	3.5
2013	5	104	5	104	2.2
2013	5	105	4	108	15.5
2013	5	106	4	108	9.4
2013	5	108	5	102	4.3
2013	5	110	5	107	5.5
2013	5	111	5	103	0
2013	5	112	5	107	2.4
2013	5	113	5	104	0.1
2013	5	115	5	103	0
2013	5	116	1	104	0
2013	5	116	1	104	0
2013	5	116	1	104	0
2013	5	118	5	105	0
2013	5	119	5	104	0
2013	5	122	6	104	0.2
2013	5	123	2	101	3.3
2013	5	124	5	104	1.2
2013	5	125	2	101	6.1
2013	5	126	1	105	0
2013	5	129	5	102	4.9
2013	5	130	3	107	5.7
2013	5	135	1	105	0
2013	5	140	5	107	3.6
2013	5	144	5	104	8.5
2013	6	2	1	105	0
2013	6	2	1	105	0
2013	6	5	5	108	4.4
2013	6	9	4	107	2.5
2013	6	18	5	104	0
2013	6	19	5	107	2
2013	6	21	5	102	0.6
2013	6	23	5	104	0
2013	6	24	5	102	4.7
2013	6	25	5	102	0.1
2013	6	26	5	103	2
2013	6	28	6	104	0.2
2013	6	31	5	103	0
2013	6	33	5	104	0.1
2013	6	38	5	104	0.9
2013	6	40	4	108	3.1
2013	6	42	1	101	0
2013	6	42	1	101	0
2013	6	46	5	107	0.9
2013	6	47	5	104	0.3
2013	6	49	5	102	5.1
2013	6	56	6	104	0.3
2013	6	57	6	104	0.4
2013	6	58	6	104	0
2013	6	60	3	107	0
2013	6	66	1	104	0
2013	6	66	1	104	0
2013	6	67	5	104	0
2013	6	71	5	107	3.3
2013	6	72	5	102	1.1
2013	6	75	5	107	0
2013	6	78	5	102	2
2013	6	82	4	101	0
2013	6	84	3	101	0
2013	6	85	5	104	0
2013	6	87	1	101	0
2013	6	87	1	101	0
2013	6	96	5	102	3.2
2013	6	97	1	101	0
2013	6	97	1	101	0
2013	6	102	3	106	3.6
2013	6	103	5	107	2.6
2013	6	104	5	104	0.1
2013	6	105	4	108	18.7
2013	6	106	4	108	10.8
2013	6	108	5	102	4.1
2013	6	110	5	107	2.4
2013	6	111	5	103	0
2013	6	112	5	107	2
2013	6	113	5	104	0.1
2013	6	115	5	103	0
2013	6	116	1	104	0.1
2013	6	116	1	104	0.3
2013	6	116	1	104	0.1
2013	6	118	5	105	0
2013	6	119	5	104	0
2013	6	122	6	104	0.2
2013	6	123	2	101	2.8
2013	6	124	5	104	0
2013	6	125	2	101	6.3
2013	6	126	1	105	0
2013	6	129	5	102	4.1
2013	6	130	3	107	11.7
2013	6	135	1	105	0
2013	6	140	5	107	4.4
2013	6	144	5	104	0.5
2013	7	2	1	105	0
2013	7	2	1	105	0
2013	7	5	5	108	4.6
2013	7	9	4	107	4.4
2013	7	18	5	104	0
2013	7	19	5	107	2.3
2013	7	21	5	102	0.6
2013	7	23	5	104	0
2013	7	24	5	102	3.9
2013	7	25	5	102	0
2013	7	26	5	103	2.1
2013	7	28	6	104	0.2
2013	7	31	5	103	0
2013	7	33	5	104	0
2013	7	38	5	104	1.2
2013	7	40	4	108	2.5
2013	7	42	1	101	0
2013	7	42	1	101	0
2013	7	46	5	107	0.9
2013	7	47	5	104	0
2013	7	49	5	102	4.4
2013	7	56	6	104	0.3
2013	7	57	6	104	0.4
2013	7	58	6	104	0
2013	7	60	3	107	1.3
2013	7	66	1	104	0
2013	7	66	1	104	0
2013	7	67	5	104	0
2013	7	71	5	107	2.9
2013	7	72	5	102	1.5
2013	7	74	4	108	3.3
2013	7	75	5	107	0
2013	7	78	5	102	1.7
2013	7	82	4	101	0
2013	7	84	3	101	0
2013	7	85	5	104	0
2013	7	87	1	101	0
2013	7	87	1	101	0
2013	7	96	5	102	3.2
2013	7	97	1	101	0
2013	7	97	1	101	0
2013	7	102	3	106	6.4
2013	7	103	5	107	2.1
2013	7	104	5	104	1
2013	7	105	4	108	15.7
2013	7	106	4	108	9.4
2013	7	108	5	102	3.4
2013	7	110	5	107	3.2
2013	7	111	5	103	0
2013	7	112	5	107	1.8
2013	7	113	5	104	0.1
2013	7	115	5	103	0
2013	7	116	1	104	0
2013	7	116	1	104	0
2013	7	116	1	104	0
2013	7	118	5	105	0
2013	7	119	5	104	0
2013	7	122	6	104	0.2
2013	7	123	2	101	3.1
2013	7	124	5	104	0
2013	7	125	2	101	7.4
2013	7	126	1	105	0
2013	7	129	5	102	3.9
2013	7	130	3	107	11.7
2013	7	135	1	105	0
2013	7	138	4	108	0.1
2013	7	140	5	107	4.1
2013	7	144	5	104	0
2013	8	2	1	105	0
2013	8	2	1	105	0
2013	8	5	5	108	5
2013	8	9	4	107	5.9
2013	8	18	5	104	0
2013	8	19	5	107	2.3
2013	8	21	5	102	0.7
2013	8	23	5	104	5.2
2013	8	24	5	102	3.5
2013	8	25	5	102	0.1
2013	8	26	5	103	2.1
2013	8	28	6	104	0.3
2013	8	31	5	103	0
2013	8	33	5	104	1.2
2013	8	38	5	104	1.7
2013	8	40	4	108	2.7
2013	8	42	1	101	0
2013	8	42	1	101	0
2013	8	46	5	107	1.9
2013	8	47	5	104	2
2013	8	49	5	102	4
2013	8	56	6	104	0.4
2013	8	57	6	104	0.5
2013	8	58	6	104	0
2013	8	60	3	107	1.8
2013	8	66	1	104	0
2013	8	66	1	104	0
2013	8	67	5	104	0.1
2013	8	71	5	107	4.8
2013	8	72	5	102	1.5
2013	8	74	4	108	11.6
2013	8	75	5	107	0.5
2013	8	78	5	102	2
2013	8	82	4	101	0
2013	8	84	3	101	0
2013	8	85	5	104	6.2
2013	8	87	1	101	0
2013	8	87	1	101	0
2013	8	96	5	102	3.3
2013	8	97	1	101	0
2013	8	97	1	101	0
2013	8	102	3	106	6.9
2013	8	103	5	107	1.7
2013	8	104	5	104	3.6
2013	8	105	4	108	19.2
2013	8	106	4	108	11.2
2013	8	108	5	102	3.2
2013	8	110	5	107	4.3
2013	8	111	5	103	0.2
2013	8	112	5	107	1.7
2013	8	113	5	104	0.2
2013	8	115	5	103	1.5
2013	8	116	1	104	0
2013	8	116	1	104	0
2013	8	116	1	104	0
2013	8	118	5	105	0
2013	8	119	5	104	0
2013	8	122	6	104	0.2
2013	8	123	2	101	3
2013	8	124	5	104	1.2
2013	8	125	2	101	6.8
2013	8	126	1	105	0
2013	8	129	5	102	4.4
2013	8	130	3	107	6.6
2013	8	135	1	105	0
2013	8	138	4	108	0.2
2013	8	140	5	107	4.9
2013	8	144	5	104	6.2
2013	9	2	1	105	0
2013	9	2	1	105	0
2013	9	5	5	108	6.5
2013	9	9	4	107	6.1
2013	9	18	5	104	0
2013	9	19	5	107	2.2
2013	9	21	5	102	0.7
2013	9	23	5	104	7.4
2013	9	24	5	102	3
2013	9	25	5	102	0
2013	9	26	5	103	2
2013	9	28	6	104	0.3
2013	9	31	5	103	3
2013	9	33	5	104	2
2013	9	38	5	104	2.1
2013	9	40	4	108	1.5
2013	9	42	1	101	0
2013	9	42	1	101	0
2013	9	46	5	107	3.8
2013	9	47	5	104	3.4
2013	9	49	5	102	3.4
2013	9	56	6	104	0.3
2013	9	57	6	104	0.5
2013	9	58	6	104	0
2013	9	60	3	107	1.9
2013	9	66	1	104	0
2013	9	66	1	104	0
2013	9	67	5	104	0.5
2013	9	71	5	107	6
2013	9	72	5	102	1.4
2013	9	74	4	108	11.5
2013	9	75	5	107	1.3
2013	9	78	5	102	2.6
2013	9	82	4	101	0
2013	9	84	3	101	0
2013	9	85	5	104	12.7
2013	9	87	1	101	0
2013	9	87	1	101	0
2013	9	96	5	102	2.5
2013	9	97	1	101	0
2013	9	97	1	101	0
2013	9	102	3	106	7.1
2013	9	103	5	107	1.6
2013	9	104	5	104	4.5
2013	9	105	4	108	12.4
2013	9	106	4	108	7.3
2013	9	108	5	102	2.8
2013	9	110	5	107	10.6
2013	9	111	5	103	3.1
2013	9	112	5	107	1.4
2013	9	113	5	104	0.2
2013	9	115	5	103	3.1
2013	9	116	1	104	0
2013	9	116	1	104	0
2013	9	116	1	104	0
2013	9	118	5	105	0
2013	9	119	5	104	0
2013	9	122	6	104	0.2
2013	9	123	2	101	2.8
2013	9	124	5	104	2.1
2013	9	125	2	101	5.7
2013	9	126	1	105	0
2013	9	129	5	102	4.2
2013	9	130	3	107	7.7
2013	9	135	1	105	0
2013	9	138	4	108	0.1
2013	9	140	5	107	5.1
2013	9	144	5	104	10.3
2013	10	2	1	105	0
2013	10	2	1	105	0
2013	10	5	5	108	10
2013	10	9	4	107	7.6
2013	10	18	5	104	0
2013	10	19	5	107	2.5
2013	10	21	5	102	0.7
2013	10	23	5	104	7.1
2013	10	24	5	102	2.5
2013	10	25	5	102	0
2013	10	26	5	103	2.1
2013	10	28	6	104	0.4
2013	10	31	5	103	3.7
2013	10	33	5	104	2.5
2013	10	38	5	104	2.4
2013	10	40	4	108	2.3
2013	10	42	1	101	0
2013	10	42	1	101	0
2013	10	46	5	107	4.9
2013	10	47	5	104	3.9
2013	10	49	5	102	2.5
2013	10	56	6	104	0.4
2013	10	57	6	104	0.6
2013	10	58	6	104	0
2013	10	60	3	107	1
2013	10	66	1	104	0
2013	10	66	1	104	0
2013	10	67	5	104	0.5
2013	10	71	5	107	7.2
2013	10	72	5	102	1.4
2013	10	74	4	108	15
2013	10	75	5	107	0.9
2013	10	78	5	102	3
2013	10	82	4	101	0
2013	10	84	3	101	0
2013	10	85	5	104	8.2
2013	10	87	1	101	0
2013	10	87	1	101	0
2013	10	96	5	102	1.5
2013	10	97	1	101	0
2013	10	97	1	101	0
2013	10	102	3	106	6.7
2013	10	103	5	107	1.6
2013	10	104	5	104	3.1
2013	10	105	4	108	14.6
2013	10	106	4	108	8.9
2013	10	108	5	102	1.9
2013	10	110	5	107	6.5
2013	10	111	5	103	3.8
2013	10	112	5	107	1.4
2013	10	113	5	104	0.2
2013	10	115	5	103	2.4
2013	10	116	1	104	0
2013	10	116	1	104	0
2013	10	116	1	104	0
2013	10	118	5	105	0
2013	10	119	5	104	0
2013	10	122	6	104	0.2
2013	10	123	2	101	2.8
2013	10	124	5	104	2.2
2013	10	125	2	101	6.4
2013	10	126	1	105	0
2013	10	129	5	102	4.2
2013	10	130	3	107	7.3
2013	10	135	1	105	0
2013	10	138	4	108	0.3
2013	10	140	5	107	5.1
2013	10	144	5	104	22.7
2013	11	2	1	105	0
2013	11	2	1	105	0
2013	11	5	5	108	12.9
2013	11	9	4	107	7.4
2013	11	18	5	104	0
2013	11	19	5	107	3.3
2013	11	21	5	102	0
2013	11	23	5	104	5.6
2013	11	24	5	102	1.9
2013	11	25	5	102	0
2013	11	26	5	103	2
2013	11	28	6	104	0.3
2013	11	31	5	103	3.5
2013	11	33	5	104	2.5
2013	11	38	5	104	2.6
2013	11	40	4	108	2.2
2013	11	42	1	101	0
2013	11	42	1	101	0
2013	11	46	5	107	4.7
2013	11	47	5	104	3.6
2013	11	49	5	102	1.8
2013	11	56	6	104	0.4
2013	11	57	6	104	0.6
2013	11	58	6	104	0
2013	11	60	3	107	0
2013	11	66	1	104	0
2013	11	66	1	104	0
2013	11	67	5	104	0.7
2013	11	71	5	107	8.6
2013	11	72	5	102	1.5
2013	11	74	4	108	14
2013	11	75	5	107	0.2
2013	11	78	5	102	2
2013	11	82	4	101	0
2013	11	84	3	101	0
2013	11	85	5	104	11.6
2013	11	87	1	101	0
2013	11	87	1	101	0
2013	11	96	5	102	1.2
2013	11	97	1	101	0
2013	11	97	1	101	0
2013	11	102	3	106	5.1
2013	11	103	5	107	2
2013	11	104	5	104	8.7
2013	11	105	4	108	14
2013	11	106	4	108	7.9
2013	11	108	5	102	1.3
2013	11	110	5	107	2.4
2013	11	111	5	103	3.5
2013	11	112	5	107	1.3
2013	11	113	5	104	0.2
2013	11	115	5	103	2.9
2013	11	116	1	104	0
2013	11	116	1	104	0
2013	11	116	1	104	0
2013	11	118	5	105	0
2013	11	119	5	104	0
2013	11	122	6	104	0.2
2013	11	123	2	101	2.8
2013	11	124	5	104	2.1
2013	11	125	2	101	6.8
2013	11	126	1	105	0
2013	11	129	5	102	4.3
2013	11	130	3	107	4.1
2013	11	135	1	105	0
2013	11	138	4	108	0.4
2013	11	140	5	107	4
2013	11	144	5	104	26
2013	12	2	1	105	0
2013	12	2	1	105	0
2013	12	5	5	108	16.2
2013	12	9	4	107	6.3
2013	12	18	5	104	0
2013	12	19	5	107	2.6
2013	12	21	5	102	0.4
2013	12	23	5	104	6.9
