Mes	CentMaq	Fuente	Region	EnGenerada-GWh
abr-12	SNIC	1	105	0.0
abr-12	SROQHI	5	102	4.4
abr-12	TABA	3	107	0.0
abr-12	TIMB	1	105	0.0
abr-12	TUNAHI	5	107	6.7
abr-12	ULLUHI	5	104	9.2
may-12	AESP	1	105	0.0
may-12	AESP	1	105	0.0
may-12	AMEGHI	5	108	5.1
may-12	ARAUEO	4	107	2.7
may-12	CACVHI	5	104	0.0
may-12	CADIHI	5	107	4.7
may-12	CALEHI	5	102	0.8
may-12	CARRHI	5	104	0.0
may-12	CASSHI	5	102	4.1
may-12	CEJEHI	5	102	0.1
may-12	CESPHI	5	103	4.0
may-12	CIPOHI	5	103	0.0
may-12	COROHI	5	104	0.2
may-12	CVIEHI	5	104	1.3
may-12	DIADEO	4	108	2.7
may-12	ESCAHI	5	107	6.1
may-12	ETIGHI	5	104	0.2
may-12	FSIMHI	5	102	4.4
may-12	HON1FV	6	104	0.1
may-12	HON2FV	6	104	0.2
may-12	HON3FV	6	104	0.0
may-12	ISBA	3	107	0.0
may-12	LDCU	1	104	0.1
may-12	LDCU	1	104	0.1
may-12	LMADHI	5	107	12.3
may-12	LMO2HI	5	102	0.0
may-12	LQUIHI	5	107	0.9
may-12	LVINHI	5	102	2.4
may-12	NECOEO	4	101	0.0
may-12	NIDE	3	101	0.0
may-12	NIH4HI	5	104	0.0
may-12	NPUE	1	101	7.7
may-12	NPUE	1	101	0.3
may-12	PMORHI	5	102	3.2
may-12	PNUE	1	101	0.0
may-12	PNUE	1	101	0.0
may-12	PUPI	3	106	7.6
may-12	PVIEHI	5	107	6.4
may-12	QULLHI	5	104	3.7
may-12	RAW1EO	4	108	14.9
may-12	RAW2EO	4	108	9.0
may-12	REOLHI	5	102	3.3
may-12	RHONHI	5	107	13.0
may-12	ROMEHI	5	103	0.1
may-12	RREYHI	5	107	3.9
may-12	SALOHI	5	104	0.1
may-12	SANDHI	5	103	0.0
may-12	SARC	1	104	0.0
may-12	SEMIHI	5	105	0.0
may-12	SGUIHI	5	104	0.0
may-12	SJUAFV	6	104	0.2
may-12	SMAN	2	101	0.8
may-12	SMARHI	5	104	1.1
may-12	SNIC	1	105	0.0
may-12	SROQHI	5	102	3.4
may-12	TABA	3	107	3.4
may-12	TIMB	1	105	0.0
may-12	TUNAHI	5	107	7.5
may-12	ULLUHI	5	104	12.2
jun-12	AESP	1	105	3.7
jun-12	AESP	1	105	3.8
jun-12	AMEGHI	5	108	4.3
jun-12	ARAUEO	4	107	2.8
jun-12	CACVHI	5	104	0.0
jun-12	CADIHI	5	107	2.5
jun-12	CALEHI	5	102	0.8
jun-12	CARRHI	5	104	0.0
jun-12	CASSHI	5	102	3.6
jun-12	CEJEHI	5	102	0.1
jun-12	CESPHI	5	103	3.8
jun-12	CIPOHI	5	103	0.0
jun-12	COROHI	5	104	0.8
jun-12	CVIEHI	5	104	1.0
jun-12	DIADEO	4	108	2.7
jun-12	ESCAHI	5	107	5.8
jun-12	ETIGHI	5	104	0.0
jun-12	FSIMHI	5	102	4.0
jun-12	HON1FV	6	104	0.1
jun-12	HON2FV	6	104	0.4
jun-12	HON3FV	6	104	0.0
jun-12	ISBA	3	107	1.4
jun-12	LDCU	1	104	3.1
jun-12	LDCU	1	104	2.4
jun-12	LMADHI	5	107	6.9
jun-12	LMO2HI	5	102	0.0
jun-12	LQUIHI	5	107	0.0
jun-12	LVINHI	5	102	1.6
jun-12	NECOEO	4	101	0.0
jun-12	NIDE	3	101	0.0
jun-12	NIH4HI	5	104	0.0
jun-12	NPUE	1	101	25.9
jun-12	NPUE	1	101	8.0
jun-12	PMORHI	5	102	2.8
jun-12	PNUE	1	101	0.0
jun-12	PNUE	1	101	0.0
jun-12	PUPI	3	106	6.5
jun-12	PVIEHI	5	107	3.8
jun-12	QULLHI	5	104	0.9
jun-12	RAW1EO	4	108	18.9
jun-12	RAW2EO	4	108	11.1
jun-12	REOLHI	5	102	2.9
jun-12	RHONHI	5	107	12.5
jun-12	ROMEHI	5	103	0.0
jun-12	RREYHI	5	107	3.0
jun-12	SALOHI	5	104	0.1
jun-12	SANDHI	5	103	0.0
jun-12	SARC	1	104	0.0
jun-12	SEMIHI	5	105	0.0
jun-12	SGUIHI	5	104	0.0
jun-12	SJUAFV	6	104	0.2
jun-12	SMAN	2	101	3.5
jun-12	SMARHI	5	104	0.0
jun-12	SNIC	1	105	0.0
jun-12	SROQHI	5	102	3.7
jun-12	TABA	3	107	6.1
jun-12	TIMB	1	105	0.0
jun-12	TUNAHI	5	107	6.9
jun-12	ULLUHI	5	104	2.7
jul-12	AESP	1	105	6.8
jul-12	AESP	1	105	7.3
jul-12	AMEGHI	5	108	5.1
jul-12	ARAUEO	4	107	3.5
jul-12	CACVHI	5	104	0.0
jul-12	CADIHI	5	107	3.1
jul-12	CALEHI	5	102	0.8
jul-12	CARRHI	5	104	0.0
jul-12	CASSHI	5	102	3.6
jul-12	CEJEHI	5	102	0.2
jul-12	CESPHI	5	103	3.8
jul-12	CIPOHI	5	103	0.0
jul-12	COROHI	5	104	0.0
jul-12	CVIEHI	5	104	0.8
jul-12	DIADEO	4	108	3.0
jul-12	ESCAHI	5	107	4.9
jul-12	ETIGHI	5	104	0.0
jul-12	FSIMHI	5	102	3.9
jul-12	HON1FV	6	104	0.2
jul-12	HON2FV	6	104	0.4
jul-12	HON3FV	6	104	0.0
jul-12	ISBA	3	107	1.9
jul-12	LDCU	1	104	4.3
jul-12	LDCU	1	104	7.8
jul-12	LMADHI	5	107	5.9
jul-12	LMO2HI	5	102	0.0
jul-12	LQUIHI	5	107	0.6
jul-12	LVINHI	5	102	1.2
jul-12	NECOEO	4	101	0.0
jul-12	NIDE	3	101	0.0
jul-12	NIH4HI	5	104	0.0
jul-12	NPUE	1	101	16.0
jul-12	NPUE	1	101	16.6
jul-12	PMORHI	5	102	2.9
jul-12	PNUE	1	101	0.0
jul-12	PNUE	1	101	0.0
jul-12	PUPI	3	106	6.8
jul-12	PVIEHI	5	107	3.0
jul-12	QULLHI	5	104	1.2
jul-12	RAW1EO	4	108	20.4
jul-12	RAW2EO	4	108	12.2
jul-12	REOLHI	5	102	3.0
jul-12	RHONHI	5	107	12.5
jul-12	ROMEHI	5	103	0.0
jul-12	RREYHI	5	107	2.6
jul-12	SALOHI	5	104	0.1
jul-12	SANDHI	5	103	0.5
jul-12	SARC	1	104	0.5
jul-12	SEMIHI	5	105	0.0
jul-12	SGUIHI	5	104	0.0
jul-12	SJUAFV	6	104	0.2
jul-12	SMAN	2	101	3.4
jul-12	SMARHI	5	104	0.0
jul-12	SNIC	1	105	0.0
jul-12	SROQHI	5	102	3.8
jul-12	TABA	3	107	7.2
jul-12	TIMB	1	105	0.0
jul-12	TUNAHI	5	107	5.4
jul-12	ULLUHI	5	104	2.9
ago-12	AESP	1	105	1.4
ago-12	AESP	1	105	2.8
ago-12	AMEGHI	5	108	5.7
ago-12	ARAUEO	4	107	3.6
ago-12	CACVHI	5	104	0.0
ago-12	CADIHI	5	107	3.4
ago-12	CALEHI	5	102	0.8
ago-12	CARRHI	5	104	4.4
ago-12	CASSHI	5	102	3.9
ago-12	CEJEHI	5	102	0.1
ago-12	CESPHI	5	103	3.8
ago-12	CIPOHI	5	103	0.0
ago-12	COROHI	5	104	1.2
ago-12	CVIEHI	5	104	0.7
ago-12	DIADEO	4	108	2.3
ago-12	DSUD	1	101	2.5
ago-12	DSUD	1	101	1.4
ago-12	ESCAHI	5	107	3.4
ago-12	ETIGHI	5	104	0.0
ago-12	FSIMHI	5	102	4.0
ago-12	HON1FV	6	104	0.3
ago-12	HON2FV	6	104	0.5
ago-12	HON3FV	6	104	0.0
ago-12	ISBA	3	107	0.3
ago-12	LDCU	1	104	7.4
ago-12	LDCU	1	104	8.5
ago-12	LMADHI	5	107	6.4
ago-12	LMO2HI	5	102	0.0
ago-12	LQUIHI	5	107	1.1
ago-12	LVINHI	5	102	1.3
ago-12	NECOEO	4	101	0.0
ago-12	NIDE	3	101	0.0
ago-12	NIH4HI	5	104	6.0
ago-12	NPUE	1	101	3.4
ago-12	NPUE	1	101	15.8
ago-12	PMORHI	5	102	2.7
ago-12	PNUE	1	101	0.0
ago-12	PNUE	1	101	0.0
ago-12	PUPI	3	106	7.1
ago-12	PVIEHI	5	107	2.4
ago-12	QULLHI	5	104	3.3
ago-12	RAW1EO	4	108	13.8
ago-12	RAW2EO	4	108	8.6
ago-12	REOLHI	5	102	3.2
ago-12	RHONHI	5	107	12.4
ago-12	ROMEHI	5	103	0.4
ago-12	RREYHI	5	107	2.2
ago-12	SALOHI	5	104	0.1
ago-12	SANDHI	5	103	1.3
ago-12	SARC	1	104	0.3
ago-12	SEMIHI	5	105	0.0
ago-12	SGUIHI	5	104	0.0
ago-12	SJUAFV	6	104	0.2
ago-12	SMAN	2	101	2.9
ago-12	SMARHI	5	104	0.9
ago-12	SNIC	1	105	0.1
ago-12	SROQHI	5	102	3.8
ago-12	TABA	3	107	2.9
ago-12	TIMB	1	105	0.0
ago-12	TUNAHI	5	107	6.3
ago-12	ULLUHI	5	104	6.4
sep-12	AESP	1	105	0.0
sep-12	AESP	1	105	0.0
sep-12	AMEGHI	5	108	7.5
sep-12	ARAUEO	4	107	4.0
sep-12	CACVHI	5	104	0.0
sep-12	CADIHI	5	107	3.5
sep-12	CALEHI	5	102	0.7
sep-12	CARRHI	5	104	5.8
sep-12	CASSHI	5	102	3.5
sep-12	CEJEHI	5	102	0.2
sep-12	CESPHI	5	103	3.6
sep-12	CIPOHI	5	103	2.2
sep-12	COROHI	5	104	2.0
sep-12	CVIEHI	5	104	2.4
sep-12	DIADEO	4	108	2.3
sep-12	DSUD	1	101	0.3
sep-12	DSUD	1	101	0.6
sep-12	ESCAHI	5	107	5.1
sep-12	ETIGHI	5	104	1.1
sep-12	FSIMHI	5	102	3.5
sep-12	HON1FV	6	104	0.3
sep-12	HON2FV	6	104	0.5
sep-12	HON3FV	6	104	0.0
sep-12	ISBA	3	107	1.1
sep-12	LDCU	1	104	1.0
sep-12	LDCU	1	104	0.0
sep-12	LMADHI	5	107	7.6
sep-12	LMO2HI	5	102	0.0
sep-12	LQUIHI	5	107	1.2
sep-12	LVINHI	5	102	1.5
sep-12	NECOEO	4	101	0.0
sep-12	NIDE	3	101	0.0
sep-12	NIH4HI	5	104	10.3
sep-12	NPUE	1	101	0.0
sep-12	NPUE	1	101	0.0
sep-12	PMORHI	5	102	2.5
sep-12	PNUE	1	101	0.0
sep-12	PNUE	1	101	0.0
sep-12	PUPI	3	106	6.8
sep-12	PVIEHI	5	107	2.3
sep-12	QULLHI	5	104	4.8
sep-12	RAW1EO	4	108	14.4
sep-12	RAW2EO	4	108	8.8
sep-12	REOLHI	5	102	2.9
sep-12	RHONHI	5	107	11.6
sep-12	ROMEHI	5	103	2.9
sep-12	RREYHI	5	107	1.9
sep-12	SALOHI	5	104	0.2
sep-12	SANDHI	5	103	1.2
sep-12	SARC	1	104	0.0
sep-12	SEMIHI	5	105	0.0
sep-12	SGUIHI	5	104	0.0
sep-12	SJUAFV	6	104	0.2
sep-12	SMAN	2	101	2.8
sep-12	SMARHI	5	104	1.9
sep-12	SNIC	1	105	0.0
sep-12	SROQHI	5	102	4.2
sep-12	TABA	3	107	12.1
sep-12	TIMB	1	105	0.0
sep-12	TUNAHI	5	107	6.6
sep-12	ULLUHI	5	104	13.6
oct-12	AESP	1	105	0.0
oct-12	AESP	1	105	0.1
oct-12	AMEGHI	5	108	8.8
oct-12	ARAUEO	4	107	5.9
oct-12	CACVHI	5	104	0.0
oct-12	CADIHI	5	107	4.0
oct-12	CALEHI	5	102	1.0
oct-12	CARRHI	5	104	6.9
oct-12	CASSHI	5	102	4.0
oct-12	CEJEHI	5	102	0.2
oct-12	CESPHI	5	103	3.5
oct-12	CIPOHI	5	103	3.1
oct-12	COROHI	5	104	2.5
oct-12	CVIEHI	5	104	2.8
oct-12	DIADEO	4	108	2.1
oct-12	DSUD	1	101	0.0
oct-12	DSUD	1	101	0.0
oct-12	ESCAHI	5	107	5.4
oct-12	ETIGHI	5	104	3.8
oct-12	FSIMHI	5	102	4.0
oct-12	HON1FV	6	104	0.3
oct-12	HON2FV	6	104	0.5
oct-12	HON3FV	6	104	0.0
oct-12	ISBA	3	107	0.0
oct-12	LDCU	1	104	0.0
oct-12	LDCU	1	104	0.0
oct-12	LMADHI	5	107	8.7
oct-12	LMO2HI	5	102	0.0
oct-12	LQUIHI	5	107	1.2
oct-12	LVINHI	5	102	2.2
oct-12	NECOEO	4	101	0.0
oct-12	NIDE	3	101	0.0
oct-12	NIH4HI	5	104	8.1
oct-12	NPUE	1	101	0.0
oct-12	NPUE	1	101	0.0
oct-12	PMORHI	5	102	3.1
oct-12	PNUE	1	101	0.0
oct-12	PNUE	1	101	0.0
oct-12	PUPI	3	106	7.3
oct-12	PVIEHI	5	107	2.1
oct-12	QULLHI	5	104	7.1
oct-12	RAW1EO	4	108	11.2
oct-12	RAW2EO	4	108	6.8
oct-12	REOLHI	5	102	3.4
oct-12	RHONHI	5	107	11.4
oct-12	ROMEHI	5	103	2.9
oct-12	RREYHI	5	107	1.8
oct-12	SALOHI	5	104	0.2
oct-12	SANDHI	5	103	1.3
oct-12	SARC	1	104	0.1
oct-12	SARC	1	104	0.1
oct-12	SEMIHI	5	105	0.0
oct-12	SGUIHI	5	104	0.0
oct-12	SJUAFV	6	104	0.2
oct-12	SMAN	2	101	3.5
oct-12	SMARHI	5	104	2.2
oct-12	SMIG	2	101	3.4
oct-12	SNIC	1	105	0.0
oct-12	SROQHI	5	102	8.0
oct-12	TABA	3	107	11.7
oct-12	TIMB	1	105	0.0
oct-12	TUNAHI	5	107	6.6
oct-12	ULLUHI	5	104	18.9
nov-12	AESP	1	105	0.0
nov-12	AESP	1	105	0.0
nov-12	AMEGHI	5	108	10.9
nov-12	ARAUEO	4	107	4.4
nov-12	CACVHI	5	104	0.0
nov-12	CADIHI	5	107	3.9
nov-12	CALEHI	5	102	1.1
nov-12	CARRHI	5	104	6.9
nov-12	CASSHI	5	102	3.7
nov-12	CEJEHI	5	102	0.3
nov-12	CESPHI	5	103	3.2
nov-12	CIPOHI	5	103	3.4
nov-12	COROHI	5	104	2.8
nov-12	CVIEHI	5	104	3.0
nov-12	DIADEO	4	108	2.3
nov-12	DSUD	1	101	0.0
nov-12	DSUD	1	101	0.0
nov-12	ESCAHI	5	107	5.3
nov-12	ETIGHI	5	104	4.4
nov-12	FSIMHI	5	102	4.7
nov-12	HON1FV	6	104	0.3
nov-12	HON2FV	6	104	0.5
nov-12	HON3FV	6	104	0.0
nov-12	ISBA	3	107	0.0
nov-12	LDCU	1	104	0.0
nov-12	LDCU	1	104	0.0
nov-12	LMADHI	5	107	8.5
nov-12	LMO2HI	5	102	0.0
nov-12	LQUIHI	5	107	1.0
nov-12	LVINHI	5	102	0.8
nov-12	NECOEO	4	101	0.0
nov-12	NIDE	3	101	0.1
nov-12	NIH4HI	5	104	14.1
nov-12	NPUE	1	101	0.0
nov-12	NPUE	1	101	0.0
nov-12	PMORHI	5	102	3.0
nov-12	PNUE	1	101	0.0
nov-12	PNUE	1	101	0.0
nov-12	PUPI	3	106	6.4
nov-12	PVIEHI	5	107	3.8
nov-12	QULLHI	5	104	8.5
nov-12	RAW1EO	4	108	15.4
nov-12	RAW2EO	4	108	9.6
nov-12	REOLHI	5	102	3.6
nov-12	RHONHI	5	107	10.6
nov-12	ROMEHI	5	103	3.3
nov-12	RREYHI	5	107	1.6
nov-12	SALOHI	5	104	0.2
nov-12	SANDHI	5	103	1.1
nov-12	SARC	1	104	0.0
nov-12	SARC	1	104	0.0
nov-12	SEMIHI	5	105	0.0
nov-12	SGUIHI	5	104	0.0
nov-12	SJUAFV	6	104	0.2
nov-12	SMAN	2	101	3.2
nov-12	SMARHI	5	104	2.4
nov-12	SMIG	2	101	4.2
nov-12	SNIC	1	105	0.0
nov-12	SROQHI	5	102	5.0
nov-12	TABA	3	107	10.6
nov-12	TIMB	1	105	0.0
nov-12	TUNAHI	5	107	6.0
nov-12	ULLUHI	5	104	25.1
dic-12	AESP	1	105	0.0
dic-12	AESP	1	105	0.0
dic-12	AMEGHI	5	108	11.5
dic-12	ARAUEO	4	107	4.4
dic-12	CACVHI	5	104	0.0
dic-12	CADIHI	5	107	3.5
dic-12	CALEHI	5	102	1.1
dic-12	CARRHI	5	104	7.5
dic-12	CASSHI	5	102	5.2
dic-12	CEJEHI	5	102	0.3
dic-12	CESPHI	5	103	3.0
dic-12	CIPOHI	5	103	3.3
dic-12	COROHI	5	104	3.4
dic-12	CVIEHI	5	104	3.1
dic-12	DIADEO	4	108	2.7
dic-12	DSUD	1	101	0.0
dic-12	DSUD	1	101	0.0
dic-12	ESCAHI	5	107	6.5
dic-12	ETIGHI	5	104	5.4
dic-12	FSIMHI	5	102	5.2
dic-12	HON1FV	6	104	0.4
dic-12	HON2FV	6	104	0.6
dic-12	HON3FV	6	104	0.0
dic-12	ISBA	3	107	0.0
dic-12	LDCU	1	104	0.0
dic-12	LDCU	1	104	0.0
dic-12	LMADHI	5	107	7.2
dic-12	LMO2HI	5	102	0.0
dic-12	LQUIHI	5	107	1.0
dic-12	LVINHI	5	102	2.7
dic-12	NECOEO	4	101	0.0
dic-12	NIDE	3	101	0.0
dic-12	NIH4HI	5	104	13.6
dic-12	NPUE	1	101	0.0
dic-12	NPUE	1	101	0.0
dic-12	PMORHI	5	102	3.7
dic-12	PNUE	1	101	0.0
dic-12	PNUE	1	101	0.0
dic-12	PUPI	3	106	6.0
dic-12	PVIEHI	5	107	4.7
dic-12	QULLHI	5	104	10.5
dic-12	RAW1EO	4	108	18.7
dic-12	RAW2EO	4	108	11.2
dic-12	REOLHI	5	102	5.3
dic-12	RHONHI	5	107	11.0
dic-12	ROMEHI	5	103	2.6
dic-12	RREYHI	5	107	1.6
dic-12	SALOHI	5	104	0.2
dic-12	SANDHI	5	103	3.2
dic-12	SARC	1	104	0.0
dic-12	SARC	1	104	0.0
dic-12	SEMIHI	5	105	0.0
dic-12	SGUIHI	5	104	0.0
dic-12	SJUAFV	6	104	0.2
dic-12	SMAN	2	101	3.4
dic-12	SMARHI	5	104	2.4
dic-12	SMIG	2	101	4.6
dic-12	SNIC	1	105	0.0
dic-12	SROQHI	5	102	10.0
dic-12	TABA	3	107	1.9
dic-12	TIMB	1	105	0.0
dic-12	TUNAHI	5	107	5.4
dic-12	ULLUHI	5	104	28.3
ene-13	AESP	1	105	0.0
ene-13	AESP	1	105	0.0
ene-13	AMEGHI	5	108	11.3
ene-13	ARAUEO	4	107	3.9
ene-13	CACVHI	5	104	0.0
ene-13	CADIHI	5	107	2.1
ene-13	CALEHI	5	102	1.0
ene-13	CARRHI	5	104	9.3
ene-13	CASSHI	5	102	4.5
ene-13	CEJEHI	5	102	0.3
ene-13	CESPHI	5	103	2.4
ene-13	CIPOHI	5	103	3.2
ene-13	COROHI	5	104	3.2
ene-13	CVIEHI	5	104	1.2
ene-13	DIADEO	4	108	2.1
ene-13	DSUD	1	101	0.0
ene-13	DSUD	1	101	0.0
ene-13	ESCAHI	5	107	2.4
ene-13	ETIGHI	5	104	4.9
ene-13	FSIMHI	5	102	5.0
ene-13	HON1FV	6	104	0.3
ene-13	HON2FV	6	104	0.5
ene-13	HON3FV	6	104	0.0
ene-13	ISBA	3	107	0.0
ene-13	LDCU	1	104	0.0
ene-13	LDCU	1	104	0.0
ene-13	LMADHI	5	107	5.0
ene-13	LMO2HI	5	102	0.0
ene-13	LQUIHI	5	107	0.8
ene-13	LVINHI	5	102	2.3
ene-13	NECOEO	4	101	0.0
ene-13	NIDE	3	101	0.0
ene-13	NIH4HI	5	104	8.8
ene-13	NPUE	1	101	0.0
ene-13	NPUE	1	101	0.0
ene-13	PMORHI	5	102	2.4
ene-13	PNUE	1	101	0.0
ene-13	PNUE	1	101	0.0
ene-13	PUPI	3	106	6.4
ene-13	PVIEHI	5	107	7.1
ene-13	QULLHI	5	104	10.2
ene-13	RAW1EO	4	108	14.3
ene-13	RAW2EO	4	108	8.9
ene-13	REOLHI	5	102	3.8
ene-13	RHONHI	5	107	11.1
ene-13	ROMEHI	5	103	1.1
ene-13	RREYHI	5	107	1.9
ene-13	SALOHI	5	104	0.1
ene-13	SANDHI	5	103	4.3
ene-13	SARC	1	104	0.0
ene-13	SARC	1	104	0.0
ene-13	SARC	1	104	0.1
ene-13	SEMIHI	5	105	0.0
ene-13	SGUIHI	5	104	0.0
ene-13	SJUAFV	6	104	0.2
ene-13	SMAN	2	101	2.9
ene-13	SMARHI	5	104	2.2
ene-13	SMIG	2	101	5.0
ene-13	SNIC	1	105	0.0
ene-13	SROQHI	5	102	5.4
ene-13	TABA	3	107	0.0
ene-13	TIMB	1	105	0.0
ene-13	TUNAHI	5	107	3.8
ene-13	ULLUHI	5	104	20.5
feb-13	AESP	1	105	0.0
feb-13	AESP	1	105	0.0
feb-13	AMEGHI	5	108	9.2
feb-13	ARAUEO	4	107	3.7
feb-13	CACVHI	5	104	0.0
feb-13	CADIHI	5	107	3.0
feb-13	CALEHI	5	102	0.8
feb-13	CARRHI	5	104	5.9
feb-13	CASSHI	5	102	5.7
feb-13	CEJEHI	5	102	0.3
feb-13	CESPHI	5	103	2.4
feb-13	CIPOHI	5	103	3.1
feb-13	COROHI	5	104	2.5
feb-13	CVIEHI	5	104	1.6
feb-13	DIADEO	4	108	1.5
feb-13	DSUD	1	101	0.0
feb-13	DSUD	1	101	0.0
feb-13	ESCAHI	5	107	2.7
feb-13	ETIGHI	5	104	4.0
feb-13	FSIMHI	5	102	5.1
feb-13	HON1FV	6	104	0.3
feb-13	HON2FV	6	104	0.5
feb-13	HON3FV	6	104	0.0
feb-13	ISBA	3	107	0.0
feb-13	LDCU	1	104	0.0
feb-13	LDCU	1	104	0.0
feb-13	LMADHI	5	107	6.1
feb-13	LMO2HI	5	102	0.0
feb-13	LQUIHI	5	107	0.3
feb-13	LVINHI	5	102	1.0
feb-13	NECOEO	4	101	0.0
feb-13	NIDE	3	101	0.0
feb-13	NIH4HI	5	104	6.1
feb-13	NPUE	1	101	0.0
feb-13	NPUE	1	101	0.0
feb-13	PMORHI	5	102	3.8
feb-13	PNUE	1	101	0.0
feb-13	PNUE	1	101	0.0
feb-13	PUPI	3	106	5.9
feb-13	PVIEHI	5	107	5.7
feb-13	QULLHI	5	104	9.9
feb-13	RAW1EO	4	108	13.3
feb-13	RAW2EO	4	108	8.3
feb-13	REOLHI	5	102	4.8
feb-13	RHONHI	5	107	10.0
feb-13	ROMEHI	5	103	1.8
feb-13	RREYHI	5	107	3.7
feb-13	SALOHI	5	104	0.2
feb-13	SANDHI	5	103	2.8
feb-13	SARC	1	104	0.0
feb-13	SARC	1	104	0.0
feb-13	SARC	1	104	1.4
feb-13	SEMIHI	5	105	0.0
feb-13	SGUIHI	5	104	0.0
feb-13	SJUAFV	6	104	0.2
feb-13	SMAN	2	101	2.6
feb-13	SMARHI	5	104	2.3
feb-13	SMIG	2	101	5.0
feb-13	SNIC	1	105	0.0
feb-13	SROQHI	5	102	4.1
feb-13	TABA	3	107	0.0
feb-13	TIMB	1	105	0.0
feb-13	TUNAHI	5	107	4.7
feb-13	ULLUHI	5	104	24.0
mar-13	AESP	1	105	0.0
mar-13	AESP	1	105	0.0
mar-13	AMEGHI	5	108	9.1
mar-13	ARAUEO	4	107	4.3
mar-13	CACVHI	5	104	0.0
mar-13	CADIHI	5	107	0.8
mar-13	CALEHI	5	102	0.9
mar-13	CARRHI	5	104	4.0
mar-13	CASSHI	5	102	6.0
mar-13	CEJEHI	5	102	0.1
mar-13	CESPHI	5	103	2.1
mar-13	CHI1	6	104	0.0
mar-13	CIPOHI	5	103	3.2
mar-13	COROHI	5	104	2.3
mar-13	CVIEHI	5	104	1.9
mar-13	DIADEO	4	108	1.7
mar-13	DSUD	1	101	0.0
mar-13	DSUD	1	101	0.0
mar-13	ESCAHI	5	107	0.6
mar-13	ETIGHI	5	104	3.7
mar-13	FSIMHI	5	102	5.5
mar-13	HON1FV	6	104	0.3
mar-13	HON2FV	6	104	0.5
mar-13	HON3FV	6	104	0.0
mar-13	ISBA	3	107	0.0
mar-13	LDCU	1	104	0.0
mar-13	LDCU	1	104	0.0
mar-13	LMADHI	5	107	4.4
mar-13	LMO2HI	5	102	0.0
mar-13	LQUIHI	5	107	0.7
mar-13	LVINHI	5	102	2.2
mar-13	NECOEO	4	101	0.0
mar-13	NIDE	3	101	0.0
mar-13	NIH4HI	5	104	6.7
mar-13	NPUE	1	101	0.0
mar-13	NPUE	1	101	0.0
mar-13	PMORHI	5	102	3.7
mar-13	PNUE	1	101	0.0
mar-13	PNUE	1	101	0.0
mar-13	PUPI	3	106	6.3
mar-13	PVIEHI	5	107	8.9
mar-13	QULLHI	5	104	6.3
mar-13	RAW1EO	4	108	15.5
mar-13	RAW2EO	4	108	9.6
mar-13	REOLHI	5	102	6.6
mar-13	RHONHI	5	107	11.5
mar-13	ROMEHI	5	103	2.4
mar-13	RREYHI	5	107	3.7
mar-13	SALOHI	5	104	0.2
mar-13	SANDHI	5	103	2.2
mar-13	SARC	1	104	0.0
mar-13	SARC	1	104	0.0
mar-13	SARC	1	104	0.1
mar-13	SEMIHI	5	105	0.0
mar-13	SGUIHI	5	104	0.0
mar-13	SJUAFV	6	104	0.2
mar-13	SMAN	2	101	3.0
mar-13	SMARHI	5	104	2.1
mar-13	SMIG	2	101	6.0
mar-13	SNIC	1	105	0.0
mar-13	SROQHI	5	102	4.5
mar-13	TABA	3	107	0.0
mar-13	TIMB	1	105	0.0
mar-13	TUNAHI	5	107	4.2
mar-13	ULLUHI	5	104	11.9
abr-13	AESP	1	105	0.0
abr-13	AESP	1	105	0.0
abr-13	AMEGHI	5	108	6.6
abr-13	ARAUEO	4	107	2.8
abr-13	CACVHI	5	104	0.0
abr-13	CADIHI	5	107	0.0
abr-13	CALEHI	5	102	0.4
abr-13	CARRHI	5	104	8.2
abr-13	CASSHI	5	102	7.0
abr-13	CEJEHI	5	102	0.1
abr-13	CESPHI	5	103	1.5
abr-13	CHI1	6	104	0.2
abr-13	CIPOHI	5	103	2.6
abr-13	COROHI	5	104	1.1
abr-13	CVIEHI	5	104	1.1
abr-13	DIADEO	4	108	2.0
abr-13	DSUD	1	101	0.0
abr-13	DSUD	1	101	0.0
abr-13	ESCAHI	5	107	0.0
abr-13	ETIGHI	5	104	1.8
abr-13	FSIMHI	5	102	5.5
abr-13	HON1FV	6	104	0.3
abr-13	HON2FV	6	104	0.5
abr-13	HON3FV	6	104	0.0
abr-13	ISBA	3	107	0.0
abr-13	LDCU	1	104	0.0
abr-13	LDCU	1	104	0.0
abr-13	LMADHI	5	107	4.2
abr-13	LMO2HI	5	102	0.0
abr-13	LQUIHI	5	107	0.8
abr-13	LVINHI	5	102	3.1
abr-13	NECOEO	4	101	0.0
abr-13	NIDE	3	101	0.0
abr-13	NIH4HI	5	104	3.4
abr-13	NPUE	1	101	0.0
abr-13	NPUE	1	101	0.0
abr-13	PMORHI	5	102	4.1
abr-13	PNUE	1	101	0.0
abr-13	PNUE	1	101	0.0
abr-13	PUPI	3	106	6.7
abr-13	PVIEHI	5	107	5.7
abr-13	QULLHI	5	104	5.0
abr-13	RAW1EO	4	108	10.3
abr-13	RAW2EO	4	108	6.5
abr-13	REOLHI	5	102	7.0
abr-13	RHONHI	5	107	8.1
abr-13	ROMEHI	5	103	2.4
abr-13	RREYHI	5	107	2.8
abr-13	SALOHI	5	104	0.1
abr-13	SANDHI	5	103	1.9
abr-13	SARC	1	104	0.0
abr-13	SARC	1	104	0.0
abr-13	SARC	1	104	0.0
abr-13	SEMIHI	5	105	0.0
